OBJECTID,geometry,minx,miny,maxx,maxy,center_x,center_y,height
891,"POLYGON ((-84.309783800261 34.1817762744156, -84.3107372040231 34.1817848049137, -84.3107375206043 34.1819710440752, -84.3107367855538 34.1819809002602, -84.3107279907403 34.1820262796879, -84.3107105509578 34.1820698985326, -84.3106849177466 34.1821106283669, -84.3106517554053 34.18214741264, -84.3106119215204 34.18217930006, -84.3105664485585 34.1822054644513, -84.3105165146133 34.18222522733, -84.3104634130625 34.1822380777743, -84.3104085189531 34.182243682383, -84.3103816622881 34.1822437408876, -84.3099966411316 34.1822422031966, -84.3099872645168 34.1822414550065, -84.3099770033358 34.1822391832537, -84.3099673721816 34.1822354646078, -84.3099586652427 34.1822304123263, -84.3099511453153 34.182224180275, -84.3099450416258 34.182216958423, -84.3099405400532 34.1822089647388, -84.3099391857228 34.1822055032984, -84.3099335857677 34.1821965678293, -84.3099200359083 34.1821805334755, -84.3099033425997 34.182166699072, -84.3098840110083 34.182155483269, -84.3098626307887 34.1821472279829, -84.3098398500213 34.1821421830995, -84.3098163611033 34.1821405028845, -84.3097928779537 34.1821422378956, -84.3097811521605 34.1821444208064, -84.309783800261 34.1817762744156))",-84.3107375206043,34.1817762744156,-84.3097811521605,34.1822437408876,-84.3102593363824,34.1820100076516,24
127078,"POLYGON ((-84.4194861317307 33.8119915562587, -84.4188106091211 33.8124236858578, -84.4187186490105 33.8124825357835, -84.4185269497261 33.8122620980765, -84.4188096068577 33.8120820561136, -84.419349449903 33.8117382277005, -84.4194861317307 33.8119915562587))",-84.4194861317307,33.8117382277005,-84.4185269497261,33.8124825357835,-84.41900654072839,33.812110381742,24
960209,"POLYGON ((-84.3643771280893 33.8112781170457, -84.3643683987092 33.8113562470488, -84.3643686888453 33.8113645146889, -84.3643699138796 33.8113993244231, -84.3643703369047 33.8114113616372, -84.3643702417776 33.8114986709944, -84.364370167949 33.811553447082, -84.3643701675097 33.8115537256917, -84.3643700848574 33.811608422448, -84.3643700479869 33.8116637692181, -84.3643699862186 33.8117186228266, -84.3643699771619 33.8117268945523, -84.3643270545565 33.81172626727, -84.3642767228968 33.8117255310218, -84.3640763500807 33.8117226014286, -84.3639677203392 33.8117210134162, -84.3639311449603 33.811720478631, -84.3638590895211 33.8117194253099, -84.3637504597846 33.8117178362044, -84.3636418300537 33.811716247905, -84.3635332003263 33.8117146595098, -84.3633991903604 33.8117126994487, -84.363399504293 33.8116983708724, -84.3633996245706 33.8116928742392, -84.3634188186164 33.8108160205131, -84.3634206364255 33.8106324359033, -84.3644043427671 33.811034549317, -84.3643928743921 33.8111371895866, -84.3643928003023 33.8111378506127, -84.364385823584 33.8112002891472, -84.3643857960768 33.8112005398492, -84.3643771280893 33.8112781170457))",-84.3644043427671,33.8106324359033,-84.3633991903604,33.8117268945523,-84.36390176656374,33.8111796652278,24
6998093,"POLYGON ((-84.4140794260366 33.7797518583454, -84.414079505053 33.7797793404997, -84.4140465942945 33.7797794064781, -84.4140465152886 33.7797519243237, -84.4140794260366 33.7797518583454))",-84.414079505053,33.7797518583454,-84.4140465152886,33.7797794064781,-84.41406301017079,33.77976563241175,24
5441605,"POLYGON ((-84.3881350423196 33.780051927678, -84.388135113051 33.780079409882, -84.3881022021165 33.7800794689417, -84.3881021313957 33.7800519867376, -84.3881350423196 33.780051927678))",-84.388135113051,33.780051927678,-84.3881021313957,33.7800794689417,-84.38811862222335,33.780065698309855,24
114298,"POLYGON ((-84.3839688660351 34.0068922698843, -84.3839734780886 34.0068842265156, -84.3841376719965 34.0069624447424, -84.3844791005546 34.0071250930337, -84.3844048375608 34.007220837505, -84.3842408867918 34.0074322514034, -84.3841299061007 34.0073458833015, -84.3839599289416 34.0072136007403, -84.3837832332265 34.0070760895945, -84.3838958434546 34.0069786990475, -84.3839054655576 34.006970095945, -84.3839147534522 34.0069611949964, -84.3839236715132 34.0069520359359, -84.3839322089419 34.0069426296021, -84.3839403571027 34.006932985928, -84.3839481051993 34.0069231166539, -84.3839554456811 34.0069130326125, -84.3839623688367 34.0069027464439, -84.3839688660351 34.0068922698843))",-84.3844791005546,34.0068842265156,-84.3837832332265,34.0074322514034,-84.38413116689054,34.007158238959505,24
178438,"POLYGON ((-84.3985142947498 33.888545347025, -84.3985272034066 33.8885421616015, -84.3985333687838 33.8889296520438, -84.3982790108682 33.8890678281554, -84.3982657249472 33.8890538633592, -84.3982507388459 33.8890380588149, -84.3982359923383 33.8890220978356, -84.3982212825482 33.8890061196543, -84.3982070595153 33.8889898312958, -84.3981929411887 33.8889734805259, -84.3981835869025 33.8889625459413, -84.3981696412774 33.8889460884512, -84.3981607403946 33.88893490326, -84.3981471132106 33.8889182603338, -84.3981338789836 33.8889014029803, -84.398120861756 33.8888844298083, -84.3981080615275 33.8888673408181, -84.3980954793988 33.8888501432206, -84.398087325594 33.8888385571962, -84.3980751904546 33.8888211351515, -84.3980591819493 33.8887978218826, -84.3980512527405 33.8887861290411, -84.3980398065148 33.8887683883233, -84.398032237963 33.8887565307056, -84.3980209796267 33.8887387030762, -84.3980131533311 33.8887258811916, -84.3980108851725 33.8887214926838, -84.3980090825781 33.8887169554338, -84.3980077618598 33.8887123045745, -84.3980069252794 33.8887075770688, -84.398006663493 33.888704716672, -84.3980065800745 33.8887018496289, -84.3980068396291 33.8886970749834, -84.3980075966016 33.8886923372726, -84.3980088435213 33.888687672576, -84.3980098231682 33.8886849234544, -84.3980109737562 33.8886822199951, -84.3980122844864 33.8886795667267, -84.3980137737888 33.8886769825489, -84.3980154157044 33.8886744630023, -84.3980178459693 33.8886712197656, -84.3980198419101 33.8886688843894, -84.3980219829667 33.8886666398058, -84.3980250489321 33.888663796603, -84.3980274998194 33.8886617849611, -84.3980300742489 33.888659882185, -84.398032767896 33.8886580882828, -84.3980355602804 33.8886564258339, -84.3980384589333 33.8886548812996, -84.3980414498295 33.8886534655258, -84.3980455676209 33.8886517834567, -84.3980487420709 33.8886506802054, -84.3980519817678 33.8886497174867, -84.3980552769841 33.8886488962203, -84.3980905412838 33.8886409406828, -84.3982346312782 33.8886084310964, -84.3983893810593 33.8885735245842, -84.3985142947498 33.888545347025))",-84.3985333687838,33.8885421616015,-84.3980065800745,33.8890678281554,-84.39826997442916,33.88880499487845,24
5157505,"POLYGON ((-84.3594215488368 33.9174804687736, -84.3594216107195 33.9175079513155, -84.3593886469851 33.9175080029006, -84.359388585113 33.9174805203587, -84.3594215488368 33.9174804687736))",-84.3594216107195,33.9174804687736,-84.359388585113,33.9175080029006,-84.35940509791624,33.9174942358371,24
164706,"POLYGON ((-84.3504832473014 33.9534724030649, -84.3504830200051 33.9532051720645, -84.3512976900976 33.9532015076812, -84.3513030011199 33.9532249438135, -84.3513080844197 33.9532456357352, -84.3513135203 33.9532662649156, -84.3513193098334 33.9532868268448, -84.3513254497683 33.9533073188228, -84.3513319411734 33.9533277345366, -84.3513387797172 33.9533480721892, -84.3513459664681 33.9533683254677, -84.3513534992588 33.953388492572, -84.3513613759119 33.953408567194, -84.3513695964217 33.9534285466287, -84.3513781575309 33.9534484254711, -84.3513870570701 33.9534682010195, -84.3513962950296 33.9534878687659, -84.3514058681561 33.9535074251083, -84.3514154700519 33.9535262736299, -84.3504833063717 33.9535361038042, -84.3504832473014 33.9534724030649))",-84.3514154700519,33.9532015076812,-84.3504830200051,33.9535361038042,-84.3509492450285,33.9533688057427,24
216451,"POLYGON ((-84.3925680508868 33.774397870867, -84.3928909258019 33.7742924939545, -84.3929097660462 33.7743346864863, -84.3929161492103 33.7743494916319, -84.3929213243088 33.7743618717446, -84.3929273643985 33.7743767767001, -84.3929332156832 33.7743917342973, -84.3929388792353 33.7744067418292, -84.3929442843728 33.7744216082752, -84.3925670879053 33.7745311908932, -84.3925680508868 33.774397870867))",-84.3929442843728,33.7742924939545,-84.3925670879053,33.7745311908932,-84.39275568613905,33.774411842423845,24
336594,"POLYGON ((-84.6701762531453 33.523315732454, -84.6704339426918 33.5233059122283, -84.6705322771159 33.5233021228384, -84.6709482224295 33.5232860834894, -84.6709385286017 33.5238152021323, -84.6701741515899 33.5238286450006, -84.6701762531453 33.523315732454))",-84.6709482224295,33.5232860834894,-84.6701741515899,33.5238286450006,-84.6705611870097,33.523557364245,24
318055,"POLYGON ((-84.4376359066027 33.6662383060713, -84.4376427627461 33.666020983977, -84.4380193626146 33.6660227690275, -84.4380170598058 33.6662382660894, -84.4380170397098 33.6662401082383, -84.4376359066027 33.6662383060713))",-84.4380193626146,33.666020983977,-84.4376359066027,33.6662401082383,-84.43782763460865,33.66613054610765,24
316670,"POLYGON ((-84.4261677317353 33.6843059656145, -84.4260135812706 33.6843165673012, -84.4259485356957 33.6838284164965, -84.4261155677341 33.6838164416628, -84.4261677317353 33.6843059656145))",-84.4261677317353,33.6838164416628,-84.4259485356957,33.6843165673012,-84.4260581337155,33.684066504482004,24
236643,"POLYGON ((-84.4252251111428 33.7229796141476, -84.4252257576474 33.7232938489481, -84.4250622387172 33.7232963389218, -84.4250602097771 33.7229796842544, -84.4252251111428 33.7229796141476))",-84.4252257576474,33.7229796141476,-84.4250602097771,33.7232963389218,-84.42514298371225,33.7231379765347,24
82931,"POLYGON ((-84.2821631546653 33.9898307781461, -84.2823301190389 33.989384753668, -84.2826156102433 33.9894692401773, -84.2826880532382 33.9894906710752, -84.2825151413924 33.9899261670733, -84.2823073837048 33.9898701833245, -84.2822890173645 33.9898645645435, -84.2822705884534 33.9898590981927, -84.2822520904891 33.9898537932944, -84.2822335278023 33.9898486507462, -84.2822149003943 33.9898436714496, -84.2821962104309 33.9898388563042, -84.2821631546653 33.9898307781461))",-84.2826880532382,33.989384753668,-84.2821631546653,33.9899261670733,-84.28242560395175,33.98965546037065,24
601627,"POLYGON ((-84.3582136962628 34.0862228824368, -84.3582704919496 34.0861826444199, -84.3583082172306 34.0862190862473, -84.3583836570331 34.0862919608673, -84.358383570483 34.0862920232133, -84.3580823291201 34.0865086270115, -84.3580072214528 34.0864364468308, -84.3579681352813 34.0863966864122, -84.3579763397761 34.0863910394957, -84.3582136962628 34.0862228824368))",-84.3583836570331,34.0861826444199,-84.3579681352813,34.0865086270115,-84.3581758961572,34.0863456357157,24
134145,"POLYGON ((-84.381977766893 33.8504954809342, -84.3828876792408 33.85036993348, -84.3828928548881 33.8504014205298, -84.3828995983721 33.8504448443608, -84.3829038052531 33.8504739816289, -84.3829096783018 33.8505176251828, -84.3829135783582 33.8505467909393, -84.3829181687907 33.850590474611, -84.3829213502856 33.85061966507, -84.3829254798052 33.8506635533203, -84.3829279427277 33.8506927648755, -84.3829307885135 33.8507366806229, -84.3829333566085 33.8507806094801, -84.3829349150901 33.850809843359, -84.3829366089842 33.8508537881754, -84.3829370360508 33.8508830312519, -84.3829377505763 33.8509122765288, -84.3829379475402 33.8509496969912, -84.3829379781424 33.8509524063687, -84.3820703676072 33.8511052198488, -84.3820701950939 33.8511040840825, -84.381977766893 33.8504954809342))",-84.3829379781424,33.85036993348,-84.381977766893,33.8511052198488,-84.3824578725177,33.8507375766644,24
164682,"POLYGON ((-84.347608708482 33.9493416919494, -84.3482633363614 33.9491882863036, -84.3484172766875 33.9496647053205, -84.3484014299651 33.9496671739282, -84.3483855515737 33.9496695046316, -84.3483643384493 33.9496723950026, -84.3483483966124 33.9496743994058, -84.3483324306781 33.9496762649918, -84.3483164428063 33.9496779899543, -84.348300434081 33.9496795751932, -84.3482844055822 33.9496810198054, -84.3482683594738 33.9496823237876, -84.3482522989996 33.9496834862335, -84.3482362230816 33.9496845089477, -84.3482201360457 33.9496853910224, -84.3482040389718 33.9496861315544, -84.3481879340238 33.9496867305403, -84.3481718212037 33.9496871888819, -84.3481557037554 33.9496875056727, -84.3481395838446 33.9496876818112, -84.3481180876382 33.949687696366, -84.3480965941436 33.9496874593591, -84.3480804774602 33.9496871170494, -84.348058997099 33.949686440924, -84.3480428959462 33.9496857694926, -84.3480268031486 33.9496849564912, -84.3480107219538 33.9496840028167, -84.3477073711679 33.9496765762862, -84.3476730585442 33.9495630189945, -84.3476085944882 33.9493491738208, -84.3476064949414 33.949342210032, -84.347608708482 33.9493416919494))",-84.3484172766875,33.9491882863036,-84.3476064949414,33.949687696366,-84.34801188581446,33.949437991334804,24
2112835,"POLYGON ((-84.315092886869 34.1239698277271, -84.3150755341829 34.1247495506959, -84.3150733689917 34.1248468524144, -84.3168537057864 34.1264646405602, -84.3169857546047 34.126584630069, -84.3168549415478 34.1265828724145, -84.3164731284018 34.1265777515478, -84.3158342581368 34.1265692751897, -84.3152403219766 34.1265610449927, -84.3147206147803 34.1265537656077, -84.3147071997918 34.1247470208788, -84.3147071721176 34.1247442052086, -84.3147013278323 34.1239574579173, -84.3147119480518 34.1239575965843, -84.3147432799614 34.1239581836202, -84.3147651342406 34.123958593643, -84.3148183122074 34.1239598485467, -84.3148714797845 34.1239613612983, -84.3149246369724 34.1239631318976, -84.3149777946 34.1239651531189, -84.315092886869 34.1239698277271), (-84.3150790573459 34.1258103642438, -84.3155791590787 34.1258091367393, -84.3155735725261 34.1254010144189, -84.3150779185809 34.1253981522649, -84.3150790573459 34.1258103642438))",-84.3169857546047,34.1239574579173,-84.3147013278323,34.126584630069,-84.3158435412185,34.12527104399315,24
982703,"POLYGON ((-84.363953430732 33.821524379541, -84.3639242748224 33.8215233523168, -84.3639275634099 33.8213775870031, -84.3640258901293 33.8213788606079, -84.3640224580338 33.8215246270552, -84.363953430732 33.821524379541))",-84.3640258901293,33.8213775870031,-84.3639242748224,33.8215246270552,-84.36397508247585,33.82145110702915,24
5500715,"POLYGON ((-84.4093212732235 33.6922138359932, -84.4093213504647 33.6922413185476, -84.4092884731013 33.69224138311, -84.4092883958706 33.6922139005556, -84.4093212732235 33.6922138359932))",-84.4093213504647,33.6922138359932,-84.4092883958706,33.69224138311,-84.40930487316766,33.6922276095516,24
239993,"POLYGON ((-84.4272646113903 33.7406718213867, -84.4272692671359 33.7405368453723, -84.4277543020104 33.7405411161336, -84.4277469980604 33.7406766567904, -84.4272646113903 33.7406718213867))",-84.4277543020104,33.7405368453723,-84.4272646113903,33.7406766567904,-84.42750945670035,33.740606751081344,24
20998,"POLYGON ((-84.5250688192517 33.557732381726, -84.5251162416517 33.557733620392, -84.52512441961 33.5577329466025, -84.5251326211678 33.5577325107876, -84.5251408355481 33.5577323111749, -84.5251490519886 33.5577323495991, -84.5251613628753 33.5577328531549, -84.5251739033342 33.5577339204959, -84.5251665202008 33.5580445605164, -84.5250614366471 33.5580432408483, -84.5250688192517 33.557732381726))",-84.5251739033342,33.5577323111749,-84.5250614366471,33.5580445605164,-84.52511766999066,33.557888435845655,24
